QUEST ID,BRANDMOSTUSED,30DAYBRAND,BRAND TYPE,,,,
45234266,132,4,full flavoured,,,,
48237678,132,4,full flavoured,,,,
51147105,132,4,full flavoured,,,,
55439357,132,4,full flavoured,,,,
55980716,132,4,full flavoured,,,,
68295414,132,4,full flavoured,,,,
69381250,132,4,full flavoured,,,,
69592753,132,4,full flavoured,,,,
73063147,132,4,full flavoured,,,,
73734854,132,4,full flavoured,,,,
81284263,132,4,full flavoured,,,,
91022389,132,4,full flavoured,,,,
95466459,132,4,full flavoured,,,,
33018616,137,1,Light brand,,,,
89283603,137,1,Light brand,,,,
17794068,137,2,Ultra light,,,,
85293384,137,2,Ultra light,,,,
11757600,141,1,Light brand,,,,
13686853,141,1,Light brand,,,,
15802248,141,1,Light brand,,,,
19141156,141,1,Light brand,,,,
19217755,141,1,Light brand,,,,
19542899,141,1,Light brand,,,,
21358645,141,1,Light brand,,,,
21569015,141,1,Light brand,,,,
21771404,141,1,Light brand,,,,
23009523,141,1,Light brand,,,,
27108648,141,1,Light brand,,,,
29688524,141,1,Light brand,,,,
29785270,141,1,Light brand,,,,
31100396,141,1,Light brand,,,,
31219517,141,1,Light brand,,,,
33949986,141,1,Light brand,,,,
34547427,141,1,Light brand,,,,
35474510,141,1,Light brand,,,,
41810778,141,1,Light brand,,,,
43762347,141,1,Light brand,,,,
45690736,141,1,Light brand,,,,
47320579,141,1,Light brand,,,,
47453328,141,1,Light brand,,,,
51647589,141,1,Light brand,,,,
53363848,141,1,Light brand,,,,
53733133,141,1,Light brand,,,,
57620129,141,1,Light brand,,,,
61674564,141,1,Light brand,,,,
61720848,141,1,Light brand,,,,
65582275,141,1,Light brand,,,,
67052014,141,1,Light brand,,,,
67258539,141,1,Light brand,,,,
67900889,141,1,Light brand,,,,
69078947,141,1,Light brand,,,,
69480397,141,1,Light brand,,,,
77238036,141,1,Light brand,,,,
77274713,141,1,Light brand,,,,
77467679,141,1,Light brand,,,,
77746996,141,1,Light brand,,,,
79206280,141,1,Light brand,,,,
79590829,141,1,Light brand,,,,
81012413,141,1,Light brand,,,,
81699183,141,1,Light brand,,,,
83492313,141,1,Light brand,,,,
83972845,141,1,Light brand,,,,
85063730,141,1,Light brand,,,,
85359029,141,1,Light brand,,,,
87205895,141,1,Light brand,,,,
87507260,141,1,Light brand,,,,
87754180,141,1,Light brand,,,,
90690635,141,1,Light brand,,,,
91699437,141,1,Light brand,,,,
95341483,141,1,Light brand,,,,
98773659,141,1,Light brand,,,,
99153074,141,1,Light brand,,,,
99400447,141,1,Light brand,,,,
35874693,141,2,Ultra light,,,,
69004334,141,2,Ultra light,,,,
75992390,141,2,Ultra light,,,,
21746763,141,3,Medium,,,,
25878733,141,3,Medium,,,,
27581236,141,3,Medium,,,,
29499774,141,3,Medium,,,,
36621488,141,3,Medium,,,,
49385946,141,3,Medium,,,,
49584837,141,3,Medium,,,,
51421410,141,3,Medium,,,,
51968453,141,3,Medium,,,,
61607130,141,3,Medium,,,,
62750675,141,3,Medium,,,,
67883083,141,3,Medium,,,,
73559647,141,3,Medium,,,,
73762899,141,3,Medium,,,,
75480163,141,3,Medium,,,,
76250388,141,3,Medium,,,,
78064639,141,3,Medium,,,,
83220213,141,3,Medium,,,,
85797407,141,3,Medium,,,,
98037858,141,3,Medium,,,,
11747437,141,4,full flavoured,,,,
13952120,141,4,full flavoured,,,,
14701457,141,4,full flavoured,,,,
15699190,141,4,full flavoured,,,,
16313517,141,4,full flavoured,,,,
16342557,141,4,full flavoured,,,,
19454794,141,4,full flavoured,,,,
19513208,141,4,full flavoured,,,,
19797255,141,4,full flavoured,,,,
19936156,141,4,full flavoured,,,,
20115204,141,4,full flavoured,,,,
20991874,141,4,full flavoured,,,,
21075603,141,4,full flavoured,,,,
23449395,141,4,full flavoured,,,,
23555055,141,4,full flavoured,,,,
25444094,141,4,full flavoured,,,,
25667467,141,4,full flavoured,,,,
25678975,141,4,full flavoured,,,,
25806939,141,4,full flavoured,,,,
25983866,141,4,full flavoured,,,,
27324840,141,4,full flavoured,,,,
27876385,141,4,full flavoured,,,,
28186928,141,4,full flavoured,,,,
29611544,141,4,full flavoured,,,,
31345270,141,4,full flavoured,,,,
31394714,141,4,full flavoured,,,,
32779890,141,4,full flavoured,,,,
33365088,141,4,full flavoured,,,,
33597683,141,4,full flavoured,,,,
33697296,141,4,full flavoured,,,,
34189415,141,4,full flavoured,,,,
34231843,141,4,full flavoured,,,,
34278213,141,4,full flavoured,,,,
35294180,141,4,full flavoured,,,,
35705313,141,4,full flavoured,,,,
35934178,141,4,full flavoured,,,,
37073574,141,4,full flavoured,,,,
37262055,141,4,full flavoured,,,,
37387989,141,4,full flavoured,,,,
37411584,141,4,full flavoured,,,,
38526428,141,4,full flavoured,,,,
41005139,141,4,full flavoured,,,,
41016925,141,4,full flavoured,,,,
41094513,141,4,full flavoured,,,,
41498509,141,4,full flavoured,,,,
41882968,141,4,full flavoured,,,,
43062789,141,4,full flavoured,,,,
43107349,141,4,full flavoured,,,,
43152756,141,4,full flavoured,,,,
43258687,141,4,full flavoured,,,,
43468048,141,4,full flavoured,,,,
43877348,141,4,full flavoured,,,,
44179944,141,4,full flavoured,,,,
44855048,141,4,full flavoured,,,,
45311400,141,4,full flavoured,,,,
45722949,141,4,full flavoured,,,,
45850197,141,4,full flavoured,,,,
46425977,141,4,full flavoured,,,,
46548124,141,4,full flavoured,,,,
47346696,141,4,full flavoured,,,,
47362460,141,4,full flavoured,,,,
47776757,141,4,full flavoured,,,,
48344734,141,4,full flavoured,,,,
49019047,141,4,full flavoured,,,,
49370619,141,4,full flavoured,,,,
51033359,141,4,full flavoured,,,,
51081473,141,4,full flavoured,,,,
51171973,141,4,full flavoured,,,,
51711274,141,4,full flavoured,,,,
51874067,141,4,full flavoured,,,,
55077096,141,4,full flavoured,,,,
55610904,141,4,full flavoured,,,,
56368047,141,4,full flavoured,,,,
57278297,141,4,full flavoured,,,,
59143117,141,4,full flavoured,,,,
59350220,141,4,full flavoured,,,,
59636308,141,4,full flavoured,,,,
60052348,141,4,full flavoured,,,,
60218674,141,4,full flavoured,,,,
60456113,141,4,full flavoured,,,,
60463774,141,4,full flavoured,,,,
60561604,141,4,full flavoured,,,,
63112935,141,4,full flavoured,,,,
63162213,141,4,full flavoured,,,,
65085568,141,4,full flavoured,,,,
65159875,141,4,full flavoured,,,,
66101379,141,4,full flavoured,,,,
66324879,141,4,full flavoured,,,,
66577036,141,4,full flavoured,,,,
67168260,141,4,full flavoured,,,,
67788977,141,4,full flavoured,,,,
68810029,141,4,full flavoured,,,,
69155780,141,4,full flavoured,,,,
70286899,141,4,full flavoured,,,,
71642680,141,4,full flavoured,,,,
71913625,141,4,full flavoured,,,,
73289745,141,4,full flavoured,,,,
74422277,141,4,full flavoured,,,,
75459963,141,4,full flavoured,,,,
77505836,141,4,full flavoured,,,,
77682688,141,4,full flavoured,,,,
78467297,141,4,full flavoured,,,,
79328088,141,4,full flavoured,,,,
79917785,141,4,full flavoured,,,,
79941430,141,4,full flavoured,,,,
80450016,141,4,full flavoured,,,,
81176937,141,4,full flavoured,,,,
81953404,141,4,full flavoured,,,,
82864214,141,4,full flavoured,,,,
85764845,141,4,full flavoured,,,,
86782815,141,4,full flavoured,,,,
87059997,141,4,full flavoured,,,,
87583537,141,4,full flavoured,,,,
89260579,141,4,full flavoured,,,,
89362295,141,4,full flavoured,,,,
89471208,141,4,full flavoured,,,,
89560295,141,4,full flavoured,,,,
89879189,141,4,full flavoured,,,,
91719340,141,4,full flavoured,,,,
93036135,141,4,full flavoured,,,,
93235385,141,4,full flavoured,,,,
94639936,141,4,full flavoured,,,,
95544126,141,4,full flavoured,,,,
95980400,141,4,full flavoured,,,,
97013136,141,4,full flavoured,,,,
97791188,141,4,full flavoured,,,,
98526065,141,4,full flavoured,,,,
99307703,141,4,full flavoured,,,,
99332608,141,4,full flavoured,,,,
13569383,144,1,Light brand,,,,
15201015,144,1,Light brand,,,,
19578389,144,1,Light brand,,,,
20242273,144,1,Light brand,,,,
23700439,144,1,Light brand,,,,
25018475,144,1,Light brand,,,,
27049856,144,1,Light brand,,,,
27733174,144,1,Light brand,,,,
28679695,144,1,Light brand,,,,
30660910,144,1,Light brand,,,,
33491583,144,1,Light brand,,,,
35328298,144,1,Light brand,,,,
35863473,144,1,Light brand,,,,
51865313,144,1,Light brand,,,,
57356096,144,1,Light brand,,,,
61679400,144,1,Light brand,,,,
61908299,144,1,Light brand,,,,
63324145,144,1,Light brand,,,,
65899774,144,1,Light brand,,,,
75646795,144,1,Light brand,,,,
79917440,144,1,Light brand,,,,
88089668,144,1,Light brand,,,,
89904396,144,1,Light brand,,,,
91312237,144,1,Light brand,,,,
95548573,144,1,Light brand,,,,
27844143,144,2,Ultra light,,,,
37360725,144,2,Ultra light,,,,
75914014,144,2,Ultra light,,,,
23435303,144,3,Medium,,,,
41435385,144,3,Medium,,,,
87125186,144,3,Medium,,,,
89838528,144,3,Medium,,,,
99117147,144,3,Medium,,,,
11281108,144,4,full flavoured,,,,
11469785,144,4,full flavoured,,,,
15050224,144,4,full flavoured,,,,
15963410,144,4,full flavoured,,,,
17838289,144,4,full flavoured,,,,
23022147,144,4,full flavoured,,,,
23404127,144,4,full flavoured,,,,
27949263,144,4,full flavoured,,,,
29630863,144,4,full flavoured,,,,
29879976,144,4,full flavoured,,,,
31881058,144,4,full flavoured,,,,
37313837,144,4,full flavoured,,,,
37880259,144,4,full flavoured,,,,
39854909,144,4,full flavoured,,,,
41299359,144,4,full flavoured,,,,
44018324,144,4,full flavoured,,,,
45750017,144,4,full flavoured,,,,
47073776,144,4,full flavoured,,,,
47811176,144,4,full flavoured,,,,
49515207,144,4,full flavoured,,,,
51035655,144,4,full flavoured,,,,
58093656,144,4,full flavoured,,,,
60650624,144,4,full flavoured,,,,
63788998,144,4,full flavoured,,,,
66807514,144,4,full flavoured,,,,
66901516,144,4,full flavoured,,,,
71155285,144,4,full flavoured,,,,
71221317,144,4,full flavoured,,,,
75024367,144,4,full flavoured,,,,
77837336,144,4,full flavoured,,,,
81655763,144,4,full flavoured,,,,
83093305,144,4,full flavoured,,,,
85036313,144,4,full flavoured,,,,
87114197,144,4,full flavoured,,,,
89292617,144,4,full flavoured,,,,
91986710,144,4,full flavoured,,,,
93228209,144,4,full flavoured,,,,
93595745,144,4,full flavoured,,,,
94793834,144,4,full flavoured,,,,
95583806,144,4,full flavoured,,,,
29058303,147,1,Light brand,,,,
44853747,147,1,Light brand,,,,
57486239,147,1,Light brand,,,,
61329898,147,1,Light brand,,,,
67810605,147,1,Light brand,,,,
75011053,147,1,Light brand,,,,
83268465,147,1,Light brand,,,,
85215357,147,1,Light brand,,,,
94342218,147,1,Light brand,,,,
13863186,147,4,full flavoured,,,,
25284204,147,4,full flavoured,,,,
32131439,147,4,full flavoured,,,,
47534259,147,4,full flavoured,,,,
52203817,147,4,full flavoured,,,,
61626605,147,4,full flavoured,,,,
78882823,147,4,full flavoured,,,,
80645608,147,4,full flavoured,,,,
85535528,147,4,full flavoured,,,,
85607558,147,4,full flavoured,,,,
95637620,147,4,full flavoured,,,,
13155118,149,1,Light brand,,,,
13284653,149,1,Light brand,,,,
13353345,149,1,Light brand,,,,
25887327,149,1,Light brand,,,,
27215417,149,1,Light brand,,,,
29529978,149,1,Light brand,,,,
31411577,149,1,Light brand,,,,
37131998,149,1,Light brand,,,,
39933360,149,1,Light brand,,,,
43128403,149,1,Light brand,,,,
43644669,149,1,Light brand,,,,
49414024,149,1,Light brand,,,,
53798578,149,1,Light brand,,,,
55579975,149,1,Light brand,,,,
55754474,149,1,Light brand,,,,
57200307,149,1,Light brand,,,,
61648620,149,1,Light brand,,,,
62733365,149,1,Light brand,,,,
63907910,149,1,Light brand,,,,
66709720,149,1,Light brand,,,,
66958145,149,1,Light brand,,,,
69104828,149,1,Light brand,,,,
69663528,149,1,Light brand,,,,
71557026,149,1,Light brand,,,,
73623926,149,1,Light brand,,,,
79493814,149,1,Light brand,,,,
83426643,149,1,Light brand,,,,
85638588,149,1,Light brand,,,,
85663690,149,1,Light brand,,,,
89698839,149,1,Light brand,,,,
99535776,149,1,Light brand,,,,
19313898,149,2,Ultra light,,,,
39864866,149,2,Ultra light,,,,
72740015,149,2,Ultra light,,,,
35765185,149,3,Medium,,,,
38360649,149,3,Medium,,,,
81638113,149,3,Medium,,,,
10362497,149,4,full flavoured,,,,
14764218,149,4,full flavoured,,,,
15195195,149,4,full flavoured,,,,
21122445,149,4,full flavoured,,,,
21384059,149,4,full flavoured,,,,
23223800,149,4,full flavoured,,,,
23450105,149,4,full flavoured,,,,
23787866,149,4,full flavoured,,,,
24394845,149,4,full flavoured,,,,
25306994,149,4,full flavoured,,,,
25739134,149,4,full flavoured,,,,
25863977,149,4,full flavoured,,,,
28212748,149,4,full flavoured,,,,
31898078,149,4,full flavoured,,,,
33693873,149,4,full flavoured,,,,
39259070,149,4,full flavoured,,,,
39433720,149,4,full flavoured,,,,
40338619,149,4,full flavoured,,,,
41258377,149,4,full flavoured,,,,
41673823,149,4,full flavoured,,,,
42750934,149,4,full flavoured,,,,
43134225,149,4,full flavoured,,,,
43868339,149,4,full flavoured,,,,
43945385,149,4,full flavoured,,,,
45475618,149,4,full flavoured,,,,
47030348,149,4,full flavoured,,,,
47568386,149,4,full flavoured,,,,
48250004,149,4,full flavoured,,,,
49117845,149,4,full flavoured,,,,
51956704,149,4,full flavoured,,,,
53177516,149,4,full flavoured,,,,
55680666,149,4,full flavoured,,,,
57731877,149,4,full flavoured,,,,
57974173,149,4,full flavoured,,,,
59314204,149,4,full flavoured,,,,
59523938,149,4,full flavoured,,,,
62142635,149,4,full flavoured,,,,
65446305,149,4,full flavoured,,,,
65486424,149,4,full flavoured,,,,
65606756,149,4,full flavoured,,,,
75725863,149,4,full flavoured,,,,
77834644,149,4,full flavoured,,,,
79052457,149,4,full flavoured,,,,
81041099,149,4,full flavoured,,,,
83240847,149,4,full flavoured,,,,
87146353,149,4,full flavoured,,,,
87881353,149,4,full flavoured,,,,
89275269,149,4,full flavoured,,,,
89976996,149,4,full flavoured,,,,
91405806,149,4,full flavoured,,,,
91952300,149,4,full flavoured,,,,
93085705,149,4,full flavoured,,,,
94133069,149,4,full flavoured,,,,
96064447,149,4,full flavoured,,,,
98487766,149,4,full flavoured,,,,
85240110,152,1,Light brand,,,,
15489135,152,3,Medium,,,,
25939816,152,3,Medium,,,,
33714615,152,4,full flavoured,,,,
99271214,152,4,full flavoured,,,,
23012455,158,1,Light brand,,,,
25212189,158,1,Light brand,,,,
29604816,158,1,Light brand,,,,
31293305,158,1,Light brand,,,,
33239519,158,1,Light brand,,,,
45514356,158,1,Light brand,,,,
53821795,158,1,Light brand,,,,
53849996,158,1,Light brand,,,,
57050614,158,1,Light brand,,,,
57257129,158,1,Light brand,,,,
57948918,158,1,Light brand,,,,
63518609,158,1,Light brand,,,,
67126840,158,1,Light brand,,,,
72284856,158,1,Light brand,,,,
77670497,158,1,Light brand,,,,
87767729,158,1,Light brand,,,,
59047314,158,2,Ultra light,,,,
61665776,158,2,Ultra light,,,,
63234253,158,2,Ultra light,,,,
87716688,158,2,Ultra light,,,,
26530549,158,3,Medium,,,,
55329004,158,3,Medium,,,,
65817754,158,3,Medium,,,,
74696700,158,3,Medium,,,,
75888949,158,3,Medium,,,,
11865978,158,4,full flavoured,,,,
12633247,158,4,full flavoured,,,,
13321434,158,4,full flavoured,,,,
17187216,158,4,full flavoured,,,,
19119764,158,4,full flavoured,,,,
19309863,158,4,full flavoured,,,,
19328007,158,4,full flavoured,,,,
19919878,158,4,full flavoured,,,,
23590728,158,4,full flavoured,,,,
23694665,158,4,full flavoured,,,,
23808393,158,4,full flavoured,,,,
23920125,158,4,full flavoured,,,,
23946455,158,4,full flavoured,,,,
25804346,158,4,full flavoured,,,,
25878993,158,4,full flavoured,,,,
26112240,158,4,full flavoured,,,,
27933719,158,4,full flavoured,,,,
29798419,158,4,full flavoured,,,,
31203583,158,4,full flavoured,,,,
33435888,158,4,full flavoured,,,,
34073443,158,4,full flavoured,,,,
35178393,158,4,full flavoured,,,,
37172610,158,4,full flavoured,,,,
37952944,158,4,full flavoured,,,,
38773513,158,4,full flavoured,,,,
39001576,158,4,full flavoured,,,,
43376389,158,4,full flavoured,,,,
43625920,158,4,full flavoured,,,,
45672647,158,4,full flavoured,,,,
47226623,158,4,full flavoured,,,,
47228175,158,4,full flavoured,,,,
47647685,158,4,full flavoured,,,,
49629577,158,4,full flavoured,,,,
53510439,158,4,full flavoured,,,,
53695995,158,4,full flavoured,,,,
54378284,158,4,full flavoured,,,,
55237849,158,4,full flavoured,,,,
57331247,158,4,full flavoured,,,,
62087110,158,4,full flavoured,,,,
63116027,158,4,full flavoured,,,,
65426567,158,4,full flavoured,,,,
67122088,158,4,full flavoured,,,,
68439657,158,4,full flavoured,,,,
69110980,158,4,full flavoured,,,,
69141250,158,4,full flavoured,,,,
71968636,158,4,full flavoured,,,,
77214059,158,4,full flavoured,,,,
79574300,158,4,full flavoured,,,,
80058637,158,4,full flavoured,,,,
80548773,158,4,full flavoured,,,,
81454694,158,4,full flavoured,,,,
81457079,158,4,full flavoured,,,,
87502296,158,4,full flavoured,,,,
89164803,158,4,full flavoured,,,,
89368937,158,4,full flavoured,,,,
89598284,158,4,full flavoured,,,,
92015567,158,4,full flavoured,,,,
93549238,158,4,full flavoured,,,,
93931996,158,4,full flavoured,,,,
95809358,158,4,full flavoured,,,,
95846954,158,4,full flavoured,,,,
99913206,158,4,full flavoured,,,,
99982209,158,4,full flavoured,,,,
10732187,161,1,Light brand,,,,
11254794,161,1,Light brand,,,,
11981416,161,1,Light brand,,,,
13139109,161,1,Light brand,,,,
13264060,161,1,Light brand,,,,
13500048,161,1,Light brand,,,,
13745319,161,1,Light brand,,,,
14310076,161,1,Light brand,,,,
15429867,161,1,Light brand,,,,
15801319,161,1,Light brand,,,,
15831185,161,1,Light brand,,,,
16348766,161,1,Light brand,,,,
16633306,161,1,Light brand,,,,
17317246,161,1,Light brand,,,,
17351556,161,1,Light brand,,,,
17366910,161,1,Light brand,,,,
17648477,161,1,Light brand,,,,
17805203,161,1,Light brand,,,,
18163950,161,1,Light brand,,,,
18382868,161,1,Light brand,,,,
19086626,161,1,Light brand,,,,
19388817,161,1,Light brand,,,,
19527168,161,1,Light brand,,,,
19747245,161,1,Light brand,,,,
20878636,161,1,Light brand,,,,
21740535,161,1,Light brand,,,,
21936165,161,1,Light brand,,,,
22365890,161,1,Light brand,,,,
22691568,161,1,Light brand,,,,
23251469,161,1,Light brand,,,,
23412905,161,1,Light brand,,,,
23841056,161,1,Light brand,,,,
23927140,161,1,Light brand,,,,
24545098,161,1,Light brand,,,,
25209955,161,1,Light brand,,,,
26788124,161,1,Light brand,,,,
27275567,161,1,Light brand,,,,
27543550,161,1,Light brand,,,,
27779695,161,1,Light brand,,,,
27893436,161,1,Light brand,,,,
28615415,161,1,Light brand,,,,
30688127,161,1,Light brand,,,,
31725308,161,1,Light brand,,,,
31769646,161,1,Light brand,,,,
31878457,161,1,Light brand,,,,
31902490,161,1,Light brand,,,,
33318629,161,1,Light brand,,,,
33721078,161,1,Light brand,,,,
35197528,161,1,Light brand,,,,
35351463,161,1,Light brand,,,,
35855024,161,1,Light brand,,,,
37997194,161,1,Light brand,,,,
39354506,161,1,Light brand,,,,
39358207,161,1,Light brand,,,,
39656310,161,1,Light brand,,,,
39963565,161,1,Light brand,,,,
41029649,161,1,Light brand,,,,
41136649,161,1,Light brand,,,,
41797155,161,1,Light brand,,,,
43161086,161,1,Light brand,,,,
43397679,161,1,Light brand,,,,
43569033,161,1,Light brand,,,,
44929290,161,1,Light brand,,,,
45337160,161,1,Light brand,,,,
45602098,161,1,Light brand,,,,
47453314,161,1,Light brand,,,,
47981503,161,1,Light brand,,,,
48007234,161,1,Light brand,,,,
49745316,161,1,Light brand,,,,
49817006,161,1,Light brand,,,,
50255807,161,1,Light brand,,,,
51013450,161,1,Light brand,,,,
51038489,161,1,Light brand,,,,
51105916,161,1,Light brand,,,,
51279690,161,1,Light brand,,,,
51419940,161,1,Light brand,,,,
53614743,161,1,Light brand,,,,
56832504,161,1,Light brand,,,,
57222639,161,1,Light brand,,,,
57233855,161,1,Light brand,,,,
57376335,161,1,Light brand,,,,
57467514,161,1,Light brand,,,,
57616976,161,1,Light brand,,,,
57851186,161,1,Light brand,,,,
58020344,161,1,Light brand,,,,
58871075,161,1,Light brand,,,,
59002207,161,1,Light brand,,,,
59223237,161,1,Light brand,,,,
59363430,161,1,Light brand,,,,
59706184,161,1,Light brand,,,,
59868906,161,1,Light brand,,,,
59931870,161,1,Light brand,,,,
60411426,161,1,Light brand,,,,
61156275,161,1,Light brand,,,,
61406943,161,1,Light brand,,,,
61873959,161,1,Light brand,,,,
61927415,161,1,Light brand,,,,
62644877,161,1,Light brand,,,,
62729640,161,1,Light brand,,,,
62733430,161,1,Light brand,,,,
62998186,161,1,Light brand,,,,
63466125,161,1,Light brand,,,,
63517723,161,1,Light brand,,,,
63757086,161,1,Light brand,,,,
63792806,161,1,Light brand,,,,
63858854,161,1,Light brand,,,,
64333054,161,1,Light brand,,,,
65339659,161,1,Light brand,,,,
65619607,161,1,Light brand,,,,
65741787,161,1,Light brand,,,,
65819565,161,1,Light brand,,,,
66945057,161,1,Light brand,,,,
67239809,161,1,Light brand,,,,
67608839,161,1,Light brand,,,,
67649306,161,1,Light brand,,,,
67863778,161,1,Light brand,,,,
69147545,161,1,Light brand,,,,
69510006,161,1,Light brand,,,,
69646948,161,1,Light brand,,,,
69789655,161,1,Light brand,,,,
69803477,161,1,Light brand,,,,
71058934,161,1,Light brand,,,,
71238836,161,1,Light brand,,,,
71729679,161,1,Light brand,,,,
72384020,161,1,Light brand,,,,
72673709,161,1,Light brand,,,,
72822516,161,1,Light brand,,,,
73181537,161,1,Light brand,,,,
73599555,161,1,Light brand,,,,
73746917,161,1,Light brand,,,,
73763629,161,1,Light brand,,,,
73791784,161,1,Light brand,,,,
73887588,161,1,Light brand,,,,
75262669,161,1,Light brand,,,,
75510928,161,1,Light brand,,,,
77243400,161,1,Light brand,,,,
77263870,161,1,Light brand,,,,
79313756,161,1,Light brand,,,,
79547948,161,1,Light brand,,,,
80673866,161,1,Light brand,,,,
80786047,161,1,Light brand,,,,
81086814,161,1,Light brand,,,,
81089129,161,1,Light brand,,,,
81106256,161,1,Light brand,,,,
81548838,161,1,Light brand,,,,
81771913,161,1,Light brand,,,,
81856597,161,1,Light brand,,,,
82525653,161,1,Light brand,,,,
82617280,161,1,Light brand,,,,
83361788,161,1,Light brand,,,,
83582704,161,1,Light brand,,,,
83756389,161,1,Light brand,,,,
85202500,161,1,Light brand,,,,
85365337,161,1,Light brand,,,,
85384567,161,1,Light brand,,,,
85614308,161,1,Light brand,,,,
86269397,161,1,Light brand,,,,
87017304,161,1,Light brand,,,,
87137877,161,1,Light brand,,,,
87142307,161,1,Light brand,,,,
87730359,161,1,Light brand,,,,
88113700,161,1,Light brand,,,,
89929990,161,1,Light brand,,,,
93650397,161,1,Light brand,,,,
94816170,161,1,Light brand,,,,
95029746,161,1,Light brand,,,,
97549986,161,1,Light brand,,,,
97601164,161,1,Light brand,,,,
97956017,161,1,Light brand,,,,
98352908,161,1,Light brand,,,,
99260437,161,1,Light brand,,,,
99318688,161,1,Light brand,,,,
99562208,161,1,Light brand,,,,
11553557,161,2,Ultra light,,,,
11570745,161,2,Ultra light,,,,
13237029,161,2,Ultra light,,,,
17804750,161,2,Ultra light,,,,
28845948,161,2,Ultra light,,,,
29408373,161,2,Ultra light,,,,
31543048,161,2,Ultra light,,,,
34569453,161,2,Ultra light,,,,
35592463,161,2,Ultra light,,,,
41898494,161,2,Ultra light,,,,
43440465,161,2,Ultra light,,,,
45336009,161,2,Ultra light,,,,
45794499,161,2,Ultra light,,,,
48757805,161,2,Ultra light,,,,
50970715,161,2,Ultra light,,,,
51946083,161,2,Ultra light,,,,
53111959,161,2,Ultra light,,,,
75054199,161,2,Ultra light,,,,
77565316,161,2,Ultra light,,,,
79802779,161,2,Ultra light,,,,
79961815,161,2,Ultra light,,,,
84836338,161,2,Ultra light,,,,
86552470,161,2,Ultra light,,,,
87867135,161,2,Ultra light,,,,
93268875,161,2,Ultra light,,,,
93326436,161,2,Ultra light,,,,
94179340,161,2,Ultra light,,,,
94945587,161,2,Ultra light,,,,
97784705,161,2,Ultra light,,,,
10073695,161,3,Medium,,,,
11314203,161,3,Medium,,,,
12068050,161,3,Medium,,,,
12235625,161,3,Medium,,,,
12243110,161,3,Medium,,,,
14316998,161,3,Medium,,,,
14600383,161,3,Medium,,,,
15820209,161,3,Medium,,,,
18345804,161,3,Medium,,,,
19660954,161,3,Medium,,,,
21353920,161,3,Medium,,,,
23428548,161,3,Medium,,,,
25531389,161,3,Medium,,,,
26275869,161,3,Medium,,,,
27374500,161,3,Medium,,,,
29129348,161,3,Medium,,,,
29513883,161,3,Medium,,,,
31365749,161,3,Medium,,,,
31434724,161,3,Medium,,,,
31521905,161,3,Medium,,,,
33211708,161,3,Medium,,,,
33555357,161,3,Medium,,,,
35422489,161,3,Medium,,,,
36153844,161,3,Medium,,,,
36704704,161,3,Medium,,,,
39389398,161,3,Medium,,,,
41184433,161,3,Medium,,,,
42966123,161,3,Medium,,,,
44814048,161,3,Medium,,,,
45030919,161,3,Medium,,,,
46833287,161,3,Medium,,,,
47705750,161,3,Medium,,,,
49193453,161,3,Medium,,,,
49230247,161,3,Medium,,,,
49263394,161,3,Medium,,,,
52115835,161,3,Medium,,,,
53388698,161,3,Medium,,,,
53818810,161,3,Medium,,,,
53902183,161,3,Medium,,,,
56871199,161,3,Medium,,,,
57243108,161,3,Medium,,,,
57278585,161,3,Medium,,,,
57559754,161,3,Medium,,,,
57720708,161,3,Medium,,,,
58090988,161,3,Medium,,,,
58438177,161,3,Medium,,,,
62085040,161,3,Medium,,,,
62212497,161,3,Medium,,,,
63267885,161,3,Medium,,,,
66455600,161,3,Medium,,,,
67092568,161,3,Medium,,,,
67561243,161,3,Medium,,,,
69150844,161,3,Medium,,,,
73162435,161,3,Medium,,,,
73202554,161,3,Medium,,,,
73449574,161,3,Medium,,,,
75903440,161,3,Medium,,,,
77183544,161,3,Medium,,,,
77447879,161,3,Medium,,,,
77684550,161,3,Medium,,,,
79366528,161,3,Medium,,,,
82786396,161,3,Medium,,,,
83361047,161,3,Medium,,,,
83372923,161,3,Medium,,,,
83655757,161,3,Medium,,,,
83679220,161,3,Medium,,,,
85420664,161,3,Medium,,,,
85692566,161,3,Medium,,,,
86453668,161,3,Medium,,,,
86929143,161,3,Medium,,,,
87508967,161,3,Medium,,,,
89363713,161,3,Medium,,,,
89612925,161,3,Medium,,,,
92747494,161,3,Medium,,,,
93800070,161,3,Medium,,,,
93824435,161,3,Medium,,,,
95214819,161,3,Medium,,,,
95684075,161,3,Medium,,,,
96773368,161,3,Medium,,,,
99579826,161,3,Medium,,,,
99585653,161,3,Medium,,,,
99908780,161,3,Medium,,,,
11004593,161,4,full flavoured,,,,
11253865,161,4,full flavoured,,,,
13323857,161,4,full flavoured,,,,
13518510,161,4,full flavoured,,,,
13784943,161,4,full flavoured,,,,
13935819,161,4,full flavoured,,,,
15266110,161,4,full flavoured,,,,
15278543,161,4,full flavoured,,,,
15750678,161,4,full flavoured,,,,
17331469,161,4,full flavoured,,,,
17766683,161,4,full flavoured,,,,
17887208,161,4,full flavoured,,,,
19243923,161,4,full flavoured,,,,
19248760,161,4,full flavoured,,,,
19499934,161,4,full flavoured,,,,
19898575,161,4,full flavoured,,,,
20831818,161,4,full flavoured,,,,
20849875,161,4,full flavoured,,,,
